ARTICULO;PROVEEDOR;DESCRIPCION;AÑASCO;MDP;ROS;COR;NEU
BA471;VMG;BBA DE AGUA RENAULT MASTER 2.5 - 2.8 DIES;-1;0;0;0;0
BA511;VMG;BBA DE AGUA FORD RANGER POWER STROKER HS MOTOR INTERNACIONAL;-1;0;0;0;0
BA593;VMG;BBA DE AGUA FIAT IVECO DAILY 2006 MOTOR F;-1;0;0;0;0
BA692;VMG;BBA AGUA MB SPRINTER 311 / 411 / 415 / 515 2.2 CDI;-1;0;0;0;0
BA841;VMG;BBA DE AGUA FIAT TORO 2.0 JTDM 16->;-1;0;0;0;0
BL1353;DEI CAS;BIELETA DEL DER FORD RANGER 13--> / ;-1;0;0;0;0
BL1451;DEI CAS;BIELETA DEL CHEV ONIX/PRISMA/SONIC/SPIN/COBALT/VOLT/JOY;-1;0;0;0;0
CLA20176;PHC VALEO;CILINDRO MAESTRO CITROEN C4 PEUGEOT 307 1.6/2.0Hdi REEMP x CLA20178;-1;0;0;0;0
CSC3124;PHC VALEO;ACTUADOR HIDRAULICO FORD FIESTAR/KA/ECOSPORT (metalico);-1;0;0;0;0
CSC3221B;PHC VALEO;ACTUADOR HID.NISSAN Kicks/March/Versa RENAULTDuster/Fluence/SEG.SIMPLE;-1;0;0;0;0
FAK-010;PHC VALEO;KIT DE EMBRAGUE PDR FIAT Punto/STRADA 1.3 JTD 16v Multijet 08 ->;-1;0;0;0;0
FI-20014/1;FISPA;BOMBA ELÉCTRICA 20014/1;-1;0;0;0;0
FI-301;FISPA;BULBO DE PRESIÓN DE ACEITE Fiat/Peugeot/Chevrolet/Citroen/Iveco;-1;0;0;0;0
FI-70008;FISPA;BOBINA DE IGNICION RENAULT Kangoo-Logan K7M 1.6 PRIMERA GENERACION;-1;0;0;0;0
FI-70192;FISPA;BOBINA DE IGNICION Chevrolet Prisma - Onix 1.4;-1;0;0;0;0
FI-702;FISPA;BULBO DE TEMPERATURA 702;-1;0;0;0;0
GDB1754;TRW;P FRE DEL VW GOL TREND / VOYAGE / FOX 2011+ (araña chica);-1;0;0;0;0
GDB1918;TRW;P FRE DEL AUDI A3 / VW SHARAN / VW CC / PASSAT 2011>;-1;0;0;0;0
GV1076;VMG + GATES;KIT DISTRI + BBA AGUA VW AUDI C/BOMBA ENCONOMICA;-1;0;0;0;0
GV446A;VMG + GATES;KIT DISTRI + BBA AGUA CITROEN-PEUGEOT >2007 1.6 16V TU5JP4;-1;0;0;0;0
GV678;VMG + GATES;KIT DISTRI + BBA AGUA VW AMAROK 2,0;-1;0;0;0;0
GV707;VMG + GATES;KIT DISTRI + BBA VW UP/GOLF//SURAN/FOX/CROSSFOX 1,4 TFSI/ y 1.6msi;-1;0;0;0;0
I-KG150074.7.1;HIDRAULICA IMP.;CILINDRO MAESTRO Toyota Hilux 2.5 - 3.0;-1;0;0;0;0
I-KG190134.4.1;HIDRAULICA IMP.;CILINDRO MAESTRO FORD ECOSPORT, FIESTA;-1;0;0;0;0
I-KN19020B1;HIDRAULICA IMP.;CILINDRO ESCLAVO PEUGEOT 307 2.0 16V (00/>);-1;0;0;0;0
JTSB0007;TRW;BIELETA DEL FIAT UNO (NUEVO) 340MM ROSCA M10 X 1,5;-1;0;0;0;0
JTSB0013;TRW;BIELETA DEL CIT/PEU C3/C4/307/308/408/3008 365MM ROSCA M10 X 1,5;-1;0;0;0;0
JTSB0026;TRW;BIELETA DEL DER HONDA FIT 330MM ROSCA M10 X 1,5;-1;0;0;0;0
JTSB0123;TRW;BIELETA DEL DER MB SPRINTER 144MM ROSCA OJAL/OJAL;-1;0;0;0;0
LLB9006;LUCAS LAMPARAS;LAMPARA HB4 12V 51W P22d;-1;0;0;0;0
PH108;PHALES;SOP. MOTOR Y CAJA FORD FIESTA / ECOSPORT - 1.0 - 1.6 L;-1;0;0;0;0
PH142;PHALES;SOP. MOTOR Y CAJA FIAT FIAT SIENA 1.6 E-TORQ L.DER.;-1;0;0;0;0
PH143;PHALES;SOP. MOTOR Y CAJA FIAT FIAT PUNTO 1.4 NAFTA 8V;-1;0;0;0;0
PKC-001;PILBOX;KIT DISTRIB A CADENA FORD RANGER 3.0;-1;0;0;0;0
PMC10002;PHC VALEO;CILINDRO MAESTRO MB SPRINTER 515 (ex CLA20002);-1;0;0;0;0
PMC10511;PHC VALEO;CILINDRO MAESTRO HONDA Accord 2.0 / Civic 1.8;-1;0;0;0;0
PO598;VMG;VISCOSO 2,5 MAXION ORIGINAL;-1;0;0;0;0
PRB-137;PHC VALEO;CRAPODINA DE EMBRAGUE FIAT FIRE;-1;0;0;0;0
RCDI01480;TRW;DIS FRE DEL CITROEN AX-XSARA-ZX/PEUGEOT 106-205-206-306 (HF694/BD4694);-1;0;0;0;0
RCPT02550;TRW;P FRE DEL DODGE TALOON / MITSUBISHI 3000-MONTERO 90/94;-1;0;0;0;0
RCPT13790;TRW;P FRE TRA OPEL CRUZE;-1;0;0;0;0
SF061-3;FRENO SILENT;BBA FRENO Fiat 125/128/133/147 Spazio - Brío;-1;0;0;0;0
SF062-43;FRENO SILENT;BBA FRENO Ford EcoSport 1.6/2.0 16V 12 ->17 ;-1;0;0;0;0
SF071-22;FRENO SILENT;BBA FRENO Chevrolet Corsa / Sedan Wagon / Pick-up TRW;-1;0;0;0;0
T36089;GATES;T36089 TENSOR FORD;-1;0;0;0;0
T39163;GATES;T39163 TENSOR Ren Clio II1.6 16V- Kangoo 1.6 16v-Logan T38456;-1;0;0;0;0
T41139;GATES;TENSOR DISTRIBUCION CITROEN/PEUGEOT 1.9D / 2.0HDI (DW8/DW10);-1;0;0;0;0
TY17/TYC17HD;PHC VALEO;KIT EMB.PD Toyota Corolla 1.6 16v/1.8 16v;-1;0;0;0;0
TY51/TYC17HD;PHC VALEO;KIT EMB.PD TOY.COROLLA 1.8 2015 / ETIOS 1.5 16v 2016 ( Caja 6ta );-1;0;0;0;0
TYK-220;PHC VALEO;KIT EMBRAGUE PDR TOYOTA RAV 4/ COROLLA 1.6/ 1.8 16V 213X21 ex TYK-089;-1;0;0;0;0
4PK755-9;GATES;4PK755;-1;1;0;0;0
FI-64034;FISPA;BOMBA ELECTRICA C/KIT 64034;-1;1;0;0;0
500032010;LUK;CRAPODINA CHEVROELT CORSA 1.6;-1;0;1;0;0
358112941T;HELLA ;ESCOBILLA LIMP.TRASERA 16´ (con Adaptador A5, 5B, 5E);-1;0;1;0;0
3PK890-4;GATES;K030350 / 3PK890;-1;0;1;0;0
40111X17;GATES;CO DIST 40111X17/5310/40305X17 CHEVROLET / DAEWOO/CORSA;-1;0;1;0;0
45143X30;GATES;CO DIST 45143x30/5190;-1;0;1;0;0
63137X25.4XS;GATES;CO DIST 63137x25.4XS/5223XS/T242;-1;0;1;0;0
6PK1550-4;GATES;6PK1550XS;-1;0;1;0;0
AP9141;AUTOPARTES PAULUCCI;TUBO CIL MAESTRO EMB FORD FIESTA 2002 - 2009;-1;0;1;0;0
AP9177;AUTOPARTES PAULUCCI;CILINDRO MAESTRO DE EMBRAGUE DUSTER 2010 EN ADELANTE;-1;0;1;0;0
BA582;VMG;BBA DE AGUA TOYOTA HILUX 2,5 3,0 TD 05-;-1;0;1;0;0
530051210;INA FAG;KIT DIST Toyota Hilux 2.5/3.0 Td (97x25xs);-1;0;2;0;0
636300100;LUK;KIT EMBRAGUE PDR M BENZ LO914/915 OH1417/1418;-1;0;0;0;1
3000954575;SACHS EMBRAGUES;KIT EMBRAGUE PDR Toyota Hilux 2.8 / 2.4 2GD-FTD 275X21(mod nuevo);-1;0;0;0;1
3000954594;SACHS EMBRAGUES;KIT EMB. H.CIVIC 1.6 16V I-VTEC COUPE (CITY 1.5 16V 120CV FIT1.4 >09;-1;0;0;0;1
40118X30XS;GATES;CO DIST 5467XS/T1031/40933x30 SPRINTER 2.5 MOT OM 014LA;-1;0;0;0;1
6PK1620-4;GATES;6PK1623 / 6PK1620;-1;0;0;0;1
8PK1380-4;GATES;8pk1384 real;-1;0;0;0;1
BL1351;DEI CAS;BIELETA DEL FORD FIESTA MAX 03> / FIESTA ONE 05> / ECOSPORT 03>12 /;-1;0;0;0;1
BL2653;DEI CAS;BIELETA DEL PEU 206 - 206 SW 99>12/207 2008> /208 -CIT C3;-1;0;0;0;1
I-KG190054.0.1;HIDRAULICA IMP.;CILINDRO MAESTRO MB SPRINTER;-1;0;0;0;1
PH62;PHALES;SOP. MOTOR Y CAJA CITROEN/PEUGEOT 307/C4 / XSARA PICASSO 2.0 16V NAFTA;-1;0;0;0;1
SF200-2;FRENO SILENT;BBA FRENO TOYOTA HILUX 10X1 C/CONO;-1;0;0;0;1
12PK1830-4;GATES;K120720 / 12PK1830;-1;0;0;0;2
PH36;PHALES;SOP. MOTOR Y CAJA RENAULT CLIO II / KANGOO- 1.9 DIESEL 00-03 L.DER.;-1;0;0;0;2
JS86271;SABO;Junta carter GM Corsa/Onix/Prisma 1.4 8v;0;0;0;0;-40
178560272;HELLA ;LAMPARA MINIATURA 5W 24V (2845-MUELITA);0;0;10;0;-40
RS05795;SABO;Arbol levas Renault K4M (28x42x7);0;-2;0;0;-32
6841141;HELLA ;"LAMPARA MINIATURA 12V PY21W 21W CASQ.BAU15S (7507;12496) AMBAR";0;0;0;0;-30
RS05512;SABO;Cigüeñal trasero Peugeot EW10 (90x110x7);0;0;0;0;-14
LSPR6F13;LUCAS;BUJIA (PTR6F-13) Ford Mondeo  Ecosport 2.0 16v motor duratec;0;0;0;0;-12
OC250;MAHLE FILTROS;FILTRO ACEITE VOLKSWAGEN Fox, Suran 1.6 y Gol 1.0 - Gol Trend 1.6;0;0;0;0;-11
178560361;HELLA ;LAMPARA MINIATURA 24V R5W 5W CASQ.BA15S(5627);0;0;0;0;-10
422001810;INA FAG;BALANCIN F-446062.02 FORD  FIESTA , ECOSPORT PEUG. 1.4 TDCI, 1.6L HDI;0;0;0;0;-10
LLB64213;LUCAS LAMPARAS;LAMPARA H9 12V 65W PGJ19-5;0;0;0;0;-10
858083811;HELLA ;ESCOBILLA LIMPIARABRISAS 18´ STANDARD PAIR (STANDARD METALICA);0;0;0;0;-6
858083281;HELLA ;ESCOBILLA LIMPIARABRISAS 28´ STANDARD SINGLE (STANDARD METALICA);0;0;0;0;-6
JS95110;SABO;Junta de carter GM Onix/Prisma 1.4 8v;0;0;0;0;-6
LXS261;MAHLE FILTROS;FILTRO AIRE (Cartucho de Seguridad para el LX1070);0;0;0;0;-6
RS05877;SABO;Cigüeñal trasero BRIDA Vw Up/Fox MSI 1.6 16v (85mm EJE);0;0;0;0;-6
00117X22XS;GATES;CO DIST 00117X22XS/5669XS FORD Focus/Fiesta Duratec 1.6 sigma;0;0;0;0;-5
JARB0027;TRW;Axial/Precap Renault Clio 1.- 16V 1/00-12/06;0;0;0;0;-5
JGM5139SR;TRW;AMORT DD RENAULT KOLEOS / NISSAN X TRAIL 07->;0;0;0;0;-5
OX153/7D2;MAHLE FILTROS;FILTRO ACEITE MERCEDES BENZ A180 Sprinter OM651LA;0;0;0;0;-5
RS05601;SABO;Cigüeñal trasero Renault K4M/K7M (80x100x8)/twingo;0;0;0;0;-5
OC47;MAHLE FILTROS;FILTRO ACEITE VOLKSWAGEN Gol Power 1.6 Motor AP;0;1;0;0;-5
10X1145-9;GATES;7451;0;0;0;0;-4
6PK1220-4;GATES;K060480;0;0;0;0;-4
AL14;MAHLE FILTROS;SECADOR Scania nuevos modelos;0;0;0;0;-4
BA434;VMG;BBA AGUA Renault Clio // Megane // Sce K4M;0;0;0;0;-4
BA678;VMG;BBA DE AGUA VW AMAROK 2.0 - PASSAT CC 2012 TD 2000CC;0;0;0;0;-4
FI-26009;FISPA;CONECTOR PARA MANGUERA 26009;0;0;0;0;-4
FI-26022;FISPA;CONECTOR PARA MANGUERA 26022;0;0;0;0;-4
JS82233;SABO;Junta tapa de cilindros GM Corsa/Onix/Prisma 1.4 8v;0;0;0;0;-4
LSPR7B10;LUCAS;BUJIA (ZKR7B-10) FIAT PALIO, GRAND SIENA, UNO 1.4 DESDE 2010 MOTOR EVO;0;0;0;0;-4
LSPZKAR7A;LUCAS;BUJIA (LZKAR7A) RENAULT CLIO 1.2 16V Y CLIO MIO - ETIOS;0;0;0;0;-4
PS4447;TRW;Rotula Der/Izq P16mm Chev. Celta/Corsa Classic/Prisma;0;0;0;0;-4
K58096X17XS-A;GATES;KIT DISTRI K015473XS Renault Clio-Kangoo 1.6 8v K7M T. FIJO;0;0;-2;0;-3
358054141;HELLA ;ESCOBILLA AERODINÁMICA 14´;0;0;0;0;-3
6PK1215-9;GATES;6PK1218;0;0;0;0;-3
CLPDS603;CLAPP;DIS FRE DEL RENAULT 9-11-CLIO/DACIA 1410 (HF705/BD4705/RPDI01430);0;0;0;0;-3
FR160;FREMEC;CABLE freno entre ruedas 4 - 4L;0;0;0;0;-3
K99173X25-B;GATES;KIT DISTRI CHERY TIGGO K025299;0;1;0;0;-3
KL583;MAHLE FILTROS;FILTRO COMB. Peug. tu5jp REN. K4M/ Aveo/ Tiggo/ VW MSI1.6,nissan kicks;0;0;1;0;-3
20144X25.4XS;GATES;CO DIST 20144X25.4XS/5587XS;0;0;2;0;-3
K58097X25XS-A;GATES;KIT DISTRI K015560XS Toyota Hilux 2.5 -3.0 D4d 16V;0;0;-2;0;-2
LA120;MAHLE FILTROS;FILTRO CABINA VOLKSWAGEN Fox Suran 1.6MSI AUDI A1 1.4 TFSI;0;0;-2;0;-2
6PK2335-9;GATES;K060919;0;0;-1;0;-2
K63137X25.4XS-D;GATES;KIT DISTRI K045223XS VW Caddy-Golf-Passat-Polo 1.9 TDI/SDI;0;0;-1;0;-2
RS05702;SABO;KIT distribucion Ford Motor Zetec Rocam (39.95x62x7.4);0;-2;0;0;-2
358054181;HELLA ;ESCOBILLA AERODINÁMICA 18´;0;0;0;0;-2
531081610;INA FAG;TENSOR DISTRIBUCION FIAT FIJO 56X29;0;0;0;0;-2
620310009;LUK;CONJUNTO EMBRAGUE PD FORD EcoSport/Escort/Fiesta/Focus/ M.Zetec 1.6;0;0;0;0;-2
05P1769;LPR;P FRE DEL CHEVROLET SONIC 2011>;0;0;0;0;-2
13X800-4;GATES;9315 / 6613 / 6462;0;0;0;0;-2
14PK1530-4;GATES;K140603;0;0;0;0;-2
315-224;SACHS AMORTIGUADORES;AMORT T GMC AGILE 09->;0;0;0;0;-2
58097X25XS;GATES;CO DIST 58097x25XS/5560XS/T1511 TOYOTA Landcrucer 3,0 turbodiesel;0;0;0;0;-2
58118X19;GATES;CO DIST 58118x19/5059/T140/58118X3/4;0;0;0;0;-2
5DPK1550-4;GATES;DK050610;0;0;0;0;-2
6PK1035-9;GATES;K060409/K060406/6K1037/6PK1038;0;0;0;0;-2
6PK1380-4;GATES;K060544 / 6PK1380;0;0;0;0;-2
7PK1515-9;GATES;7PK1515 TOYOTA Hilux 2.5/3.0;0;0;0;0;-2
8PK1370-4;GATES;8PK1370;0;0;0;0;-2
8PK1795-9;GATES;K080708 / 8PK1795;0;0;0;0;-2
8PK1935-9;GATES;8PK1938;0;0;0;0;-2
92146X20;GATES;92146x20/5367;0;0;0;0;-2
99173X25;GATES;CO DIST 99173x25.4/5299/T1080;0;0;0;0;-2
AP11149;AP SUSPENSION;ROTULA IZQ/DER-INF REN CLIO 95->REN EXPRESS 95->REN KANGOO 98->;0;0;0;0;-2
AP20649;AP SUSPENSION;ROTULA IZQ/DER-INF REN CAPTUR 17 -> (MERCOSUR)REN DUSTER/OROCH 11 ->;0;0;0;0;-2
AP26656;AP SUSPENSION;ROTULA IZQ/DER-INF FIAT 500X 14->FIAT TORO 16->JEEP RENEGADE 15->;0;0;0;0;-2
AP6022;AUTOPARTES PAULUCCI;TUBO AGUA CUERPO MARIPOSA CHEVROLET AVEO SONIC 1.6;0;0;0;0;-2
AX3301;DEI CAS;AXIAL/PRECAP VW AMAROK 2010TOUAREG 2005 PORSCHE CAYENNE 2002 AUDI Q7;0;0;0;0;-2
BA592;VMG;BBA DE AGUA CHEVROLET AVEO 1,6 16V -DAEWO;0;0;0;0;-2
BL1255;DEI CAS;BIELETA DEL DER FIAT IDEA 04>/PALIO 03> GENERACION III/PALIO;0;0;0;0;-2
BL1556;DEI CAS;BIELETA DEL HONDA NEW CIVIC 06-->12 /;0;0;0;0;-2
BL3256;DEI CAS;BIELETA DEL TOYOTA COROLLA 08--> / RAV 4 06--> / PRIUS 10-->15 /;0;0;0;0;-2
DF907;TRW;DIS FRE Hyundai Santa Fe (BD4106/HF329G);0;0;0;0;-2
FI-26008;FISPA;CONECTOR PARA MANGUERA 26008;0;0;0;0;-2
FI-26010;FISPA;CONECTOR PARA MANGUERA 26010;0;0;0;0;-2
FI-26014;FISPA;CONECTOR PARA MANGUERA 26014;0;0;0;0;-2
FI-26021;FISPA;CONECTOR PARA MANGUERA 26021;0;0;0;0;-2
FR3371;FREMEC;Cable embrague 306 nafta-diesel automático .../00 2150L5 - 2150Y1 - 96;0;0;0;0;-2
FR3803;FREMEC;Cable embrague 206 Diesel motor DW8 reg. manual;0;0;0;0;-2
FR882;FREMEC;CAB FRE RENAULT MEGANE;0;0;0;0;-2
GDB9064BR;TRW;P FRE DEL FORD FIESTA KINETIC;0;0;0;0;-2
I-VCK2191;HIDRAULICA IMP.;SC5242 CRAPODINA DE EMBRAGUE RENAULT CLIO/KANGOO/MEGANE/TWINGO;0;0;0;0;-2
I-VCK2215;HIDRAULICA IMP.;SC5146 CRAPODINA DE EMBRAGUE CHEVROLET CORSA;0;0;0;0;-2
JBJ197;TRW;Rotula Der/Izq Renault R5/R9/R11/R19/R21/Clio/Kangoo/Megane/Express;0;0;0;0;-2
JGC4158S;TRW;AMORT D FIAT PALIO SEDÁN Y WEEKEND/ SIENA ->00;0;0;0;0;-2
JGM4530S;TRW;AMORT D VW FOX / SURAN / GOL TREND 04->;0;0;0;0;-2
JGM4694S;TRW;AMORT D FORD KA 97->;0;0;0;0;-2
JGS4326S;TRW;AMORT T VW SAVEIRO 06-09;0;0;0;0;-2
JS75673;SABO;Junta de carter MB Sprinter 415/515 OM651 2.2;0;0;0;0;-2
JS82321;SABO;Junta tapa de cilindros (fibra) FIAT 1.3 - 1.4 8v Fire EVO;0;0;0;0;-2
JS85694;SABO;Junta de colector de escape  VW Up 1.0;0;0;0;0;-2
JTSB0002;TRW;BIELETA DEL CITROËN/PEUGEOT C3/DS3/206/207/208 365MM ROSCA M10 X 1,5;0;0;0;0;-2
JTSB0177;TRW;BIELETA DEL DER MAZDA  626/PROTEGE 135MM ROSCA M10 X 1,5;0;0;0;0;-2
K40111X17-B;GATES;KIT DISTRI K025310 Chevrolet Corsa - Prisma - Onix - Agile 1.4 8v;0;0;0;0;-2
K70153X25.4XS-A;GATES;KIT DISTRI K015528XS C4-C5-Xsara-Xsara Picasso 2.0 16V (EW10J4)Peugeot;0;0;0;0;-2
LX1997;MAHLE FILTROS;FILTRO  AIRE CHEVROLET Cobalt 1.3 Sonic 1.6 Spin 1.3/1.8;0;0;0;0;-2
PH116;PHALES;SOP. MOTOR Y CAJA CHEV CORSA/CELTA/TIGRA/AGILE - DEL. DCHO.;0;0;0;0;-2
PS4451;TRW;Rotula Der/Izq Inf Ford Ranger/Explorer;0;0;0;0;-2
RCDI01740;TRW;DIS FRE DEL VW BORA-FOX-GOLF-SURAN/AUDI A1-A3/SEAT LEON (HF81/BD5602);0;0;0;0;-2
RCDI02370;TRW;DIS FRE DEL VW POLO/ SEAT AROSA (HF86/BD5303);0;0;0;0;-2
RCDI08080;TRW;DIS FRE DEL REN. Symbol 09-18 (HF549/BD3550);0;0;0;0;-2
RCDI09460;TRW;DIS FRE DEL MB Sprinter 13-… (HF471F/BD0190);0;0;0;0;-2
RPDI02370;TRW;DIS FRE DEL CITROEN BERLINGO-C3/PEUGEOT PARTNER (HF692/BD4692);0;0;0;0;-2
RS05253;SABO;Cigüeñal delantero  Ford Escort Zetec (35x50x7);0;0;0;0;-2
RS09237;SABO;Guia valvulas Motor Mercedes Benz OM 457 (9x12x11.6\7) 4 piezas;0;0;0;0;-2
SP1355-499;SPICER;Homocinetica L. Rueda GM Corsa 1.4/1.6;0;0;0;0;-2
RS07452;SABO;Retén Caja Cambios Vw gol trend / fox / suran (50x65x8);0;1;0;0;-2
K99134X25.4XS-A;GATES;KIT DISTRI K015581XS Citroen Berlingo-C3-Xsara 1.6 16V Motor TU5JP4;0;0;1;0;-2
58104X17XS;GATES;CO DIST 58104x17XS/5127XS PEUGEOT / CITROEN;0;0;-6;0;-1
13X2565-9;GATES;9101;0;0;-1;0;-1
13X855-9;GATES;9335;0;0;-1;0;-1
AP20177;AP SUSPENSION;PARRILLA SUSP IZQ-DEL INF VW FOX/CROSS FOX 10->VW GOL TREND 08->;0;0;-1;0;-1
FR4766;FREMEC;BIELETA PEDAL EMBRAGUE PEUGEOT 306/BERLINGO/PARTNER;0;0;-1;0;-1
13X780-4;GATES;9307 / 6560;0;-2;0;0;-1
FR3988;FREMEC;Cable emb. PARTNER HDI autom. DV6BTED4 07/...;0;-2;0;0;-1
620223600;LUK;KIT EMBRAGUE PDR RENAULT Clio/R9/11/R12/R18/R19 1.6 1.7 1.88V(78/90CV);0;-1;0;0;-1
7PK1760-4;GATES;K070694 / 7PK1760;0;-1;0;0;-1
K40118X30XS-B;GATES;KIT DISTRI K025467XS RANGER 2.8 Land Rover Discovery-Defender 2.5 Tdi;0;-1;0;0;-1
LEIHTV02ST;LUCAS;CABLE BUJIA VW GOL POWER 1.6;0;-1;0;0;-1
801183;VALEO;KIT EMBRAGUE PD FORD ESCORT/ORION/VERONA 210X28;0;0;0;0;-1
5016911;SPICER;SOP CARDAN TOYOTA HILUX 2005 al 2015 (30MM);0;0;0;0;-1
410000910;INA FAG;F-85265 GUIA DIRECTA FORD ECOSPORT/ESCORT/RANGER/SIERRA/TAUNUS;0;0;0;0;-1
462005710;LUK;462005710 Kit de caja MQ 250 Polo - Bora - Vento;0;0;0;0;-1
530005310;INA FAG;KIT DIST Hyundai/Mitsubishi H100-L200 2.5D/Td (83x19);0;0;0;0;-1
530017130;INA FAG;KIT DIST + BBA VW BORA /GOLF;0;0;0;0;-1
532032630;INA FAG;POLEA POLY V VW Fox/Suran 76X26X10;0;0;0;0;-1
532085310;INA FAG;POLEA POLY V VW AMAROK 3.0TDI;0;0;0;0;-1
620323600;LUK;KIT EMBRAGUE PDR GM PRISMA/CORSA 1.4 SUZUKI FUN 1.0 y 1.4(200mm);0;0;0;0;-1
640305800;LUK;KIT EMB. PDR MB 1622/1718M/ATEGO1624/1718/1725/2425/2425M/2428;0;0;0;0;-1
3000990022;SACHS EMBRAGUES;KIT EMBRAGUE PDH FORD FIESTA/FOCUS,ECOSPORT KINETIC- 1,6 SIGMA;0;0;0;0;-1
05P1575;LPR;P FRE TRA OPEL CRUZE;0;0;0;0;-1
05P1784;LPR;P FRE DEL TOYOTA COROLLA 2012>;0;0;0;0;-1
05P1825;LPR;P FRE DEL DACIA LOGAN II 2012>;0;0;0;0;-1
05P2035;LPR;P FRE DEL KIA SORENTO 01/2015 ->;0;0;0;0;-1
05P661;LPR;P FRE DEL CITROEN XSARA/ PEUGEOT 206/ RENAULT KANGOO 97/99;0;0;0;0;-1
10X1055-9;GATES;7416;0;0;0;0;-1
10X1060-4;GATES;7417 / 6287;0;0;0;0;-1
10X1550-4;GATES;6242 / 7612;0;0;0;0;-1
10X790-4;GATES;7312;0;0;0;0;-1
10X960-4;GATES;7378 / 6266 gol 1.6 cfi 12/91 a 12/96 gol 1.6 / 1.8 Mot Audi;0;0;0;0;-1
11X785-9;GATES;8309;0;0;0;0;-1
11X970-4;GATES;8382 gol 1.6 country 96/99;0;0;0;0;-1
13X1720-4;GATES;9676;0;0;0;0;-1
316-851;SACHS AMORTIGUADORES;AMORT D KIA K2500 08->;0;0;0;0;-1
316-852;SACHS AMORTIGUADORES;AMORT T KIA K2500 08->;0;0;0;0;-1
316-918;SACHS AMORTIGUADORES;AMORT DI PEUGEOT 208 1.6 13->;0;0;0;0;-1
316-919;SACHS AMORTIGUADORES;AMORT DD PEUGEOT 208 1.6 13->;0;0;0;0;-1
358112911T;HELLA ;ESCOBILLA LIMP.TRASERA 11´ (con Adaptador A5);0;0;0;0;-1
3PK550-4;GATES;3PK550;0;0;0;0;-1
3PK620-4;GATES;K030245;0;0;0;0;-1
3PK855-9;GATES;K030338 / K030337;0;0;0;0;-1
40130X25.4XS;GATES;CO DIST 40130x25.4XS/5571XS/T1600;0;0;0;0;-1
40140X25.4XS;GATES;CO DIST 40140x25.4XS/5523XS/T1249 / 40966x1;0;0;0;0;-1
40141X25.4XS;GATES;CO DIST 40141x25.4XS/5524XS/T1505;0;0;0;0;-1
40169X24XS;GATES;CO DIST 40812X24XS/5408XS/T309;0;0;0;0;-1
41122X22.2;GATES;CO DIST 41122x22.2/5164;0;0;0;0;-1
4PK560-4;GATES;K040220 / 4PK560;0;0;0;0;-1
4PK795-9 SF;GATES;CORREA ELASTICA 4PK798 SF Subaru Legacy/Outback 2.5;0;0;0;0;-1
4PK970-4;GATES;K040382 / K040383 / 4PK970;0;0;0;0;-1
58114X17;GATES;CO DIST 58114x17/5215 CITROEN / PEUGEOT;0;0;0;0;-1
5PK1170-4;GATES;5PK1173 Fiat Idea Palio Siena 1.4 8v Fire;0;0;0;0;-1
5PK1310-4;GATES;K050516 / 5PK1310;0;0;0;0;-1
5PK810-4;GATES;5PK810;0;0;0;0;-1
5PK870-4;GATES;K050344 / 5PK870;0;0;0;0;-1
6DPK1850-4;GATES;6DPK1853;0;0;0;0;-1
6PK1075-9;GATES;K060423 / 6K1075 / 6PK1078;0;0;0;0;-1
6PK1160-4;GATES;K060458 / 6PK1163;0;0;0;0;-1
6PK1305-9;GATES;K060514 / 6PK1305;0;0;0;0;-1
6PK1345-9;GATES;K060529 / 6PK1345/6PK1349 FIAT TORO;0;0;0;0;-1
6PK1580-4;GATES;K060623 / 6PK1583;0;0;0;0;-1
6PK1675-9;GATES;K060660 / K060659 / 6PK1678;0;0;0;0;-1
6PK1740-4;GATES;K060685 / K060685 / 6PK1740 CITROEN / XSARA PICASSO / 2.0 HDI DW10TD;0;0;0;0;-1
6PK1800-4;GATES;K060710 / K060709 / 6PK1803;0;0;0;0;-1
6PK1885-9;GATES;6PK1885 / 6PK1888;0;0;0;0;-1
6PK1905-9;GATES;K060750;0;0;0;0;-1
6PK2200-4;GATES;K060866 / 6PK2200 / 6PK2203;0;0;0;0;-1
6PK2220-4;GATES;K060874 / K060875 / 6PK2223;0;0;0;0;-1
6PK2405-9;GATES;K060947;0;0;0;0;-1
76092X22XS;GATES;CO DIST 76092x22XS/5283XS/T191 HYUNDAI / MITSUBISHI;0;0;0;0;-1
76133X25.4;GATES;CO DIST 76133x25.4/5448;0;0;0;0;-1
7PK1280-4;GATES;K070505 / 7PK1283;0;0;0;0;-1
7PK1625-9;GATES;K070640;0;0;0;0;-1
7PK1785-9;GATES;7PK1785;0;0;0;0;-1
7PK940-4;GATES;K070370;0;0;0;0;-1
8PK1415-9;GATES;K080558;0;0;0;0;-1
8PK1490-4;GATES;K080588 / K080586;0;0;0;0;-1
8PK1955-9;GATES;8PK1958;0;0;0;0;-1
8PK2120-4;GATES;K080835 / 8PK2120;0;0;0;0;-1
8PK2200-4;GATES;8PK2200 / K080867;0;0;0;0;-1
8PK3210-4;GATES;K081265 / K081264 DODGE RAM 2500 (05') 5.9D CUMMINS 6BT 5.9L 24V DIESE;0;0;0;0;-1
92171X24;GATES;CO DIST 92171x24/5461;0;0;0;0;-1
97152X30;GATES;CO DIST 97152x30/5039/T957;0;0;0;0;-1
98116X20XS;GATES;CO DIST 98116x20XS/5251XS FORD;0;0;0;0;-1
